BISha1,oldPath,Path,FixSha1,BIDate,FixDate,LineNumInBI,LineNumInPreFix,isAddedLine,Line
358169b89f32c00bf229b4e42ccef756588da71f,okhttp-protocols/src/main/java/com/squareup/okhttp/internal/spdy/SpdyConnection.java,okhttp/src/main/java/com/squareup/okhttp/internal/spdy/SpdyConnection.java,739d8760fbee199855fe4a6ba96a835ed43bd744,2014-01-27 5:54:25,2014-03-11 1:50:43,616,660,TRUE,int priorWriteWindowSize = peerSettings.getInitialWindowSize();
358169b89f32c00bf229b4e42ccef756588da71f,okhttp-protocols/src/main/java/com/squareup/okhttp/internal/spdy/SpdyConnection.java,okhttp/src/main/java/com/squareup/okhttp/internal/spdy/SpdyConnection.java,f78f74f5a2cf1f73f974487816f998a6e37a9cf1,2014-01-27 5:54:25,2015-03-11 2:01:23,296,355,TRUE,"executor.submit(new NamedRunnable(""OkHttp Window Update %s stream %d"", hostName, streamId) {"
358169b89f32c00bf229b4e42ccef756588da71f,okhttp-protocols/src/main/java/com/squareup/okhttp/internal/spdy/SpdyStream.java,okhttp/src/main/java/com/squareup/okhttp/internal/spdy/SpdyStream.java,739d8760fbee199855fe4a6ba96a835ed43bd744,2014-01-27 5:54:25,2014-03-11 1:50:43,80,79,TRUE,this.bytesLeftInWriteWindow = connection.peerSettings.getInitialWindowSize();
2c6f99dd56c707c5f12f72d7c5fbde54855a7fd4,okhttp-protocols/src/main/java/com/squareup/okhttp/internal/bytes/GzipSource.java,okhttp-protocols/src/main/java/com/squareup/okhttp/internal/bytes/GzipSource.java,6ad4d9856a7bfcea81d39c900eafaa226ece4bf7,2014-02-08 1:15:29,2014-02-22 15:51:22,97,86,TRUE,consumeTrailer(deadline);
2c6f99dd56c707c5f12f72d7c5fbde54855a7fd4,okhttp-protocols/src/main/java/com/squareup/okhttp/internal/bytes/GzipSource.java,okhttp-protocols/src/main/java/com/squareup/okhttp/internal/bytes/GzipSource.java,6ad4d9856a7bfcea81d39c900eafaa226ece4bf7,2014-02-08 1:15:29,2014-02-22 15:51:22,163,152,TRUE,private void consumeTrailer(Deadline deadline) throws IOException {
c8507d05b45d9699b6501aed74d735eb58a8fcdc,okhttp-protocols/src/main/java/com/squareup/okhttp/internal/spdy/SpdyStream.java,okhttp/src/main/java/com/squareup/okhttp/internal/spdy/SpdyStream.java,739d8760fbee199855fe4a6ba96a835ed43bd744,2014-02-12 22:20:18,2014-03-11 1:50:43,87,80,TRUE,this.source = new SpdyDataSource(connection.okHttpSettings.getInitialWindowSize());
504b9cf55afd9d642e2a5323e18f79db607ad1a9,okhttp/src/main/java/com/squareup/okhttp/Connection.java,okhttp/src/main/java/com/squareup/okhttp/Connection.java,b42e73f497eafe147667117202267ec756adff26,2014-02-14 21:23:39,2015-08-01 23:54:13,20,20,FALSE,import com.squareup.okhttp.internal.Platform;
a669069599893a774748181a238e0b009a4f3e87,okhttp-protocols/src/main/java/com/squareup/okhttp/internal/spdy/SpdyConnection.java,okhttp/src/main/java/com/squareup/okhttp/internal/spdy/SpdyConnection.java,889bc764a5f1627090a69e6e100bcd18474dfb86,2014-02-18 7:33:00,2014-04-18 15:58:54,142,154,TRUE,"frameReader = variant.newReader(builder.source, client);"
a669069599893a774748181a238e0b009a4f3e87,okhttp-protocols/src/main/java/com/squareup/okhttp/internal/spdy/SpdyConnection.java,okhttp/src/main/java/com/squareup/okhttp/internal/spdy/SpdyConnection.java,889bc764a5f1627090a69e6e100bcd18474dfb86,2014-02-18 7:33:00,2014-04-18 15:58:54,452,496,TRUE,private BufferedSource source;
a3e9485b81517653ae5a2f4a37a5b56c5180f83d,okhttp-protocols/src/main/java/com/squareup/okhttp/internal/spdy/SpdyConnection.java,okhttp/src/main/java/com/squareup/okhttp/internal/spdy/SpdyConnection.java,6171f554512ce314d5b7008fc660a1697887581c,2014-02-20 4:26:41,2014-06-18 4:34:21,136,148,TRUE,"okHttpSettings.set(Settings.INITIAL_WINDOW_SIZE, 0, 16 * 1024 * 1024);"
ab78dadb4bb94db74770e179e04e2ed791c4a51e,okhttp-protocols/src/main/java/com/squareup/okhttp/internal/spdy/SpdyConnection.java,okhttp/src/main/java/com/squareup/okhttp/internal/spdy/SpdyConnection.java,889bc764a5f1627090a69e6e100bcd18474dfb86,2014-02-23 16:42:59,2014-04-18 15:58:54,33,37,TRUE,import okio.BufferedSink;
ab78dadb4bb94db74770e179e04e2ed791c4a51e,okhttp-protocols/src/main/java/com/squareup/okhttp/internal/spdy/SpdyConnection.java,okhttp/src/main/java/com/squareup/okhttp/internal/spdy/SpdyConnection.java,889bc764a5f1627090a69e6e100bcd18474dfb86,2014-02-23 16:42:59,2014-04-18 15:58:54,151,155,TRUE,"frameWriter = variant.newWriter(builder.sink, client);"
ab78dadb4bb94db74770e179e04e2ed791c4a51e,okhttp-protocols/src/main/java/com/squareup/okhttp/internal/spdy/SpdyConnection.java,okhttp/src/main/java/com/squareup/okhttp/internal/spdy/SpdyConnection.java,889bc764a5f1627090a69e6e100bcd18474dfb86,2014-02-23 16:42:59,2014-04-18 15:58:54,465,497,TRUE,private BufferedSink sink;
84184afdb26b42ff615896f9c0161157cc84ec73,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpTransport.java,64b607fc113cec3c18d04574ee1c024192d8cc43,2014-02-23 23:13:58,2014-11-11 2:20:51,37,34,TRUE,@Override public Sink createRequestBody(Request request) throws IOException {
84184afdb26b42ff615896f9c0161157cc84ec73,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpTransport.java,64b607fc113cec3c18d04574ee1c024192d8cc43,2014-02-23 23:13:58,2014-11-11 2:20:51,37,34,TRUE,@Override public Sink createRequestBody(Request request) throws IOException {
84184afdb26b42ff615896f9c0161157cc84ec73,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpTransport.java,64b607fc113cec3c18d04574ee1c024192d8cc43,2014-02-23 23:13:58,2014-11-11 2:20:51,49,46,TRUE,return new RetryableSink((int) contentLength);
84184afdb26b42ff615896f9c0161157cc84ec73,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpTransport.java,64b607fc113cec3c18d04574ee1c024192d8cc43,2014-02-23 23:13:58,2014-11-11 2:20:51,49,46,TRUE,return new RetryableSink((int) contentLength);
84184afdb26b42ff615896f9c0161157cc84ec73,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpTransport.java,64b607fc113cec3c18d04574ee1c024192d8cc43,2014-02-23 23:13:58,2014-11-11 2:20:51,54,51,TRUE,return new RetryableSink();
84184afdb26b42ff615896f9c0161157cc84ec73,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpTransport.java,64b607fc113cec3c18d04574ee1c024192d8cc43,2014-02-23 23:13:58,2014-11-11 2:20:51,54,51,TRUE,return new RetryableSink();
84184afdb26b42ff615896f9c0161157cc84ec73,okhttp/src/main/java/com/squareup/okhttp/internal/http/RetryableSink.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/RetryableSink.java,64b607fc113cec3c18d04574ee1c024192d8cc43,2014-02-23 23:13:58,2014-11-11 2:20:51,21,22,TRUE,import okio.BufferedSink;
84184afdb26b42ff615896f9c0161157cc84ec73,okhttp/src/main/java/com/squareup/okhttp/internal/http/RetryableSink.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/RetryableSink.java,64b607fc113cec3c18d04574ee1c024192d8cc43,2014-02-23 23:13:58,2014-11-11 2:20:51,21,22,TRUE,import okio.BufferedSink;
84184afdb26b42ff615896f9c0161157cc84ec73,okhttp/src/main/java/com/squareup/okhttp/internal/http/RetryableSink.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/RetryableSink.java,64b607fc113cec3c18d04574ee1c024192d8cc43,2014-02-23 23:13:58,2014-11-11 2:20:51,75,75,TRUE,public void writeToSocket(BufferedSink socketOut) throws IOException {
84184afdb26b42ff615896f9c0161157cc84ec73,okhttp/src/main/java/com/squareup/okhttp/internal/http/RetryableSink.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/RetryableSink.java,64b607fc113cec3c18d04574ee1c024192d8cc43,2014-02-23 23:13:58,2014-11-11 2:20:51,75,75,TRUE,public void writeToSocket(BufferedSink socketOut) throws IOException {
84184afdb26b42ff615896f9c0161157cc84ec73,okhttp/src/main/java/com/squareup/okhttp/internal/http/SpdyTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/SpdyTransport.java,64b607fc113cec3c18d04574ee1c024192d8cc43,2014-02-23 23:13:58,2014-11-11 2:20:51,62,79,TRUE,@Override public Sink createRequestBody(Request request) throws IOException {
84184afdb26b42ff615896f9c0161157cc84ec73,okhttp/src/main/java/com/squareup/okhttp/internal/http/SpdyTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/SpdyTransport.java,64b607fc113cec3c18d04574ee1c024192d8cc43,2014-02-23 23:13:58,2014-11-11 2:20:51,62,79,TRUE,@Override public Sink createRequestBody(Request request) throws IOException {
84184afdb26b42ff615896f9c0161157cc84ec73,okhttp/src/main/java/com/squareup/okhttp/internal/http/Transport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/Transport.java,64b607fc113cec3c18d04574ee1c024192d8cc43,2014-02-23 23:13:58,2014-11-11 2:20:51,50,49,TRUE,Sink createRequestBody(Request request) throws IOException;
84184afdb26b42ff615896f9c0161157cc84ec73,okhttp/src/main/java/com/squareup/okhttp/internal/http/Transport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/Transport.java,64b607fc113cec3c18d04574ee1c024192d8cc43,2014-02-23 23:13:58,2014-11-11 2:20:51,50,49,TRUE,Sink createRequestBody(Request request) throws IOException;
84184afdb26b42ff615896f9c0161157cc84ec73,okhttp-protocols/src/main/java/com/squareup/okhttp/internal/spdy/SpdyStream.java,okhttp/src/main/java/com/squareup/okhttp/internal/spdy/SpdyStream.java,a075e848c9f633ca673e47d4230b2220a9ed8dea,2014-02-23 23:13:58,2015-04-19 14:40:32,532,526,TRUE,connection.flush();
c6316bfa4c592c436c948251fc71ea910437168f,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpURLConnectionImpl.java,okhttp-urlconnection/src/main/java/com/squareup/okhttp/internal/huc/HttpURLConnectionImpl.java,64b607fc113cec3c18d04574ee1c024192d8cc43,2014-03-01 15:22:32,2014-11-11 2:20:51,268,301,TRUE,} else if (!HttpMethod.hasRequestBody(method)) {
c6316bfa4c592c436c948251fc71ea910437168f,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpURLConnectionImpl.java,okhttp-urlconnection/src/main/java/com/squareup/okhttp/internal/huc/HttpURLConnectionImpl.java,64b607fc113cec3c18d04574ee1c024192d8cc43,2014-03-01 15:22:32,2014-11-11 2:20:51,268,301,TRUE,} else if (!HttpMethod.hasRequestBody(method)) {
c6316bfa4c592c436c948251fc71ea910437168f,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpMethod.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpMethod.java,64b607fc113cec3c18d04574ee1c024192d8cc43,2014-03-01 15:22:32,2014-11-11 2:20:51,33,33,TRUE,public static boolean hasRequestBody(String method) {
c6316bfa4c592c436c948251fc71ea910437168f,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpMethod.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpMethod.java,64b607fc113cec3c18d04574ee1c024192d8cc43,2014-03-01 15:22:32,2014-11-11 2:20:51,33,33,TRUE,public static boolean hasRequestBody(String method) {
f0941ff6eab4c90d6167cbaf6c627d291b6e85f4,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpMethod.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpMethod.java,64b607fc113cec3c18d04574ee1c024192d8cc43,2014-03-06 23:58:28,2014-11-11 2:20:51,36,36,TRUE,"|| method.equals(""PATCH"")"
f0941ff6eab4c90d6167cbaf6c627d291b6e85f4,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpMethod.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/HttpMethod.java,64b607fc113cec3c18d04574ee1c024192d8cc43,2014-03-06 23:58:28,2014-11-11 2:20:51,36,36,TRUE,"|| method.equals(""PATCH"")"
d092c9660abb6117811e99a5aafdb3f2e896fe4a,okhttp/src/main/java/com/squareup/okhttp/internal/http/SpdyTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/FramedTransport.java,bf560c1b253c1a6d157ee4839f4bb1b31a790f48,2014-03-08 22:19:17,2015-11-22 15:25:50,54,51,TRUE,private static final List<ByteString> SPDY_3_PROHIBITED_HEADERS = Util.immutableList(
d092c9660abb6117811e99a5aafdb3f2e896fe4a,okhttp/src/main/java/com/squareup/okhttp/internal/http/SpdyTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/FramedTransport.java,bf560c1b253c1a6d157ee4839f4bb1b31a790f48,2014-03-08 22:19:17,2015-11-22 15:25:50,55,52,TRUE,"ByteString.encodeUtf8(""connection""),"
d092c9660abb6117811e99a5aafdb3f2e896fe4a,okhttp/src/main/java/com/squareup/okhttp/internal/http/SpdyTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/FramedTransport.java,bf560c1b253c1a6d157ee4839f4bb1b31a790f48,2014-03-08 22:19:17,2015-11-22 15:25:50,56,53,TRUE,"ByteString.encodeUtf8(""host""),"
d092c9660abb6117811e99a5aafdb3f2e896fe4a,okhttp/src/main/java/com/squareup/okhttp/internal/http/SpdyTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/FramedTransport.java,bf560c1b253c1a6d157ee4839f4bb1b31a790f48,2014-03-08 22:19:17,2015-11-22 15:25:50,57,54,TRUE,"ByteString.encodeUtf8(""keep-alive""),"
d092c9660abb6117811e99a5aafdb3f2e896fe4a,okhttp/src/main/java/com/squareup/okhttp/internal/http/SpdyTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/FramedTransport.java,bf560c1b253c1a6d157ee4839f4bb1b31a790f48,2014-03-08 22:19:17,2015-11-22 15:25:50,58,55,TRUE,"ByteString.encodeUtf8(""proxy-connection""),"
d092c9660abb6117811e99a5aafdb3f2e896fe4a,okhttp/src/main/java/com/squareup/okhttp/internal/http/SpdyTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/FramedTransport.java,bf560c1b253c1a6d157ee4839f4bb1b31a790f48,2014-03-08 22:19:17,2015-11-22 15:25:50,59,56,TRUE,"ByteString.encodeUtf8(""transfer-encoding""));"
d092c9660abb6117811e99a5aafdb3f2e896fe4a,okhttp/src/main/java/com/squareup/okhttp/internal/http/SpdyTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/FramedTransport.java,bf560c1b253c1a6d157ee4839f4bb1b31a790f48,2014-03-08 22:19:17,2015-11-22 15:25:50,62,59,TRUE,private static final List<ByteString> HTTP_2_PROHIBITED_HEADERS = Util.immutableList(
d092c9660abb6117811e99a5aafdb3f2e896fe4a,okhttp/src/main/java/com/squareup/okhttp/internal/http/SpdyTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/FramedTransport.java,bf560c1b253c1a6d157ee4839f4bb1b31a790f48,2014-03-08 22:19:17,2015-11-22 15:25:50,63,60,TRUE,"ByteString.encodeUtf8(""connection""),"
d092c9660abb6117811e99a5aafdb3f2e896fe4a,okhttp/src/main/java/com/squareup/okhttp/internal/http/SpdyTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/FramedTransport.java,bf560c1b253c1a6d157ee4839f4bb1b31a790f48,2014-03-08 22:19:17,2015-11-22 15:25:50,64,61,TRUE,"ByteString.encodeUtf8(""host""),"
d092c9660abb6117811e99a5aafdb3f2e896fe4a,okhttp/src/main/java/com/squareup/okhttp/internal/http/SpdyTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/FramedTransport.java,bf560c1b253c1a6d157ee4839f4bb1b31a790f48,2014-03-08 22:19:17,2015-11-22 15:25:50,65,62,TRUE,"ByteString.encodeUtf8(""keep-alive""),"
d092c9660abb6117811e99a5aafdb3f2e896fe4a,okhttp/src/main/java/com/squareup/okhttp/internal/http/SpdyTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/FramedTransport.java,bf560c1b253c1a6d157ee4839f4bb1b31a790f48,2014-03-08 22:19:17,2015-11-22 15:25:50,66,63,TRUE,"ByteString.encodeUtf8(""proxy-connection""),"
d092c9660abb6117811e99a5aafdb3f2e896fe4a,okhttp/src/main/java/com/squareup/okhttp/internal/http/SpdyTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/FramedTransport.java,bf560c1b253c1a6d157ee4839f4bb1b31a790f48,2014-03-08 22:19:17,2015-11-22 15:25:50,67,64,TRUE,"ByteString.encodeUtf8(""te""),"
d092c9660abb6117811e99a5aafdb3f2e896fe4a,okhttp/src/main/java/com/squareup/okhttp/internal/http/SpdyTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/FramedTransport.java,bf560c1b253c1a6d157ee4839f4bb1b31a790f48,2014-03-08 22:19:17,2015-11-22 15:25:50,68,65,TRUE,"ByteString.encodeUtf8(""transfer-encoding""),"
d092c9660abb6117811e99a5aafdb3f2e896fe4a,okhttp/src/main/java/com/squareup/okhttp/internal/http/SpdyTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/FramedTransport.java,bf560c1b253c1a6d157ee4839f4bb1b31a790f48,2014-03-08 22:19:17,2015-11-22 15:25:50,69,66,TRUE,"ByteString.encodeUtf8(""encoding""),"
d092c9660abb6117811e99a5aafdb3f2e896fe4a,okhttp/src/main/java/com/squareup/okhttp/internal/http/SpdyTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/FramedTransport.java,bf560c1b253c1a6d157ee4839f4bb1b31a790f48,2014-03-08 22:19:17,2015-11-22 15:25:50,70,67,TRUE,"ByteString.encodeUtf8(""upgrade""));"
d092c9660abb6117811e99a5aafdb3f2e896fe4a,okhttp/src/main/java/com/squareup/okhttp/internal/http/SpdyTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/FramedTransport.java,bf560c1b253c1a6d157ee4839f4bb1b31a790f48,2014-03-08 22:19:17,2015-11-22 15:25:50,229,223,TRUE,return SPDY_3_PROHIBITED_HEADERS.contains(name);
d092c9660abb6117811e99a5aafdb3f2e896fe4a,okhttp/src/main/java/com/squareup/okhttp/internal/http/SpdyTransport.java,okhttp/src/main/java/com/squareup/okhttp/internal/http/FramedTransport.java,bf560c1b253c1a6d157ee4839f4bb1b31a790f48,2014-03-08 22:19:17,2015-11-22 15:25:50,231,225,TRUE,return HTTP_2_PROHIBITED_HEADERS.contains(name);
818d17e3650f5c0fa048ae52279c559cd255f738,okhttp/src/main/java/com/squareup/okhttp/internal/spdy/SpdyStream.java,okhttp/src/main/java/com/squareup/okhttp/internal/spdy/SpdyStream.java,739d8760fbee199855fe4a6ba96a835ed43bd744,2014-03-09 17:30:49,2014-03-11 1:50:43,373,373,TRUE,if (unacknowledgedBytesRead >= connection.peerSettings.getInitialWindowSize() / 2) {
818d17e3650f5c0fa048ae52279c559cd255f738,okhttp/src/main/java/com/squareup/okhttp/internal/spdy/SpdyStream.java,okhttp/src/main/java/com/squareup/okhttp/internal/spdy/SpdyStream.java,739d8760fbee199855fe4a6ba96a835ed43bd744,2014-03-09 17:30:49,2014-03-11 1:50:43,383,383,TRUE,>= connection.peerSettings.getInitialWindowSize() / 2) {
12ba9103d825b776d6cf4f74704332f4118ec1be,okhttp/src/main/java/com/squareup/okhttp/internal/spdy/SpdyConnection.java,okhttp/src/main/java/com/squareup/okhttp/internal/framed/FramedConnection.java,c5f58e45454d1ffc621c65e377cb91345018e087,2014-03-11 0:10:38,2015-12-02 17:44:41,110,116,TRUE,final Settings okHttpSettings = new Settings();
12ba9103d825b776d6cf4f74704332f4118ec1be,okhttp/src/main/java/com/squareup/okhttp/internal/spdy/SpdyStream.java,okhttp/src/main/java/com/squareup/okhttp/internal/spdy/SpdyStream.java,6171f554512ce314d5b7008fc660a1697887581c,2014-03-11 0:10:38,2014-06-18 4:34:21,378,353,TRUE,>= connection.peerSettings.getInitialWindowSize(DEFAULT_INITIAL_WINDOW_SIZE) / 2) {
12ba9103d825b776d6cf4f74704332f4118ec1be,okhttp/src/main/java/com/squareup/okhttp/internal/spdy/SpdyStream.java,okhttp/src/main/java/com/squareup/okhttp/internal/spdy/SpdyStream.java,6171f554512ce314d5b7008fc660a1697887581c,2014-03-11 0:10:38,2014-06-18 4:34:21,388,363,TRUE,>= connection.peerSettings.getInitialWindowSize(DEFAULT_INITIAL_WINDOW_SIZE) / 2) {
8d78da7ce7e60d93fe8e299a83b963cd220a60ad,okhttp/src/main/java/com/squareup/okhttp/Connection.java,okhttp/src/main/java/com/squareup/okhttp/Connection.java,b42e73f497eafe147667117202267ec756adff26,2014-03-12 4:20:14,2015-08-01 23:54:13,223,223,FALSE,try {
8d78da7ce7e60d93fe8e299a83b963cd220a60ad,okhttp/src/main/java/com/squareup/okhttp/internal/spdy/SpdyConnection.java,okhttp/src/main/java/com/squareup/okhttp/internal/spdy/SpdyConnection.java,889bc764a5f1627090a69e6e100bcd18474dfb86,2014-03-12 4:20:14,2014-04-18 15:58:54,513,514,TRUE,this.source = Okio.buffer(Okio.source(socket.getInputStream()));
8d78da7ce7e60d93fe8e299a83b963cd220a60ad,okhttp/src/main/java/com/squareup/okhttp/internal/spdy/SpdyConnection.java,okhttp/src/main/java/com/squareup/okhttp/internal/spdy/SpdyConnection.java,889bc764a5f1627090a69e6e100bcd18474dfb86,2014-03-12 4:20:14,2014-04-18 15:58:54,514,515,TRUE,this.sink = Okio.buffer(Okio.sink(socket.getOutputStream()));
5778892f7b54e1738a706e039c840cb5fbe24ae8,okhttp/src/main/java/com/squareup/okhttp/internal/DiskLruCache.java,okhttp/src/main/java/com/squareup/okhttp/internal/DiskLruCache.java,49e85a1fd2ac13945be30a161286a50c0fa7485b,2014-03-14 13:51:21,2015-03-14 19:16:01,380,403,TRUE,if (!file.delete() && file.exists()) {
5778892f7b54e1738a706e039c840cb5fbe24ae8,okhttp/src/main/java/com/squareup/okhttp/internal/DiskLruCache.java,okhttp/src/main/java/com/squareup/okhttp/internal/DiskLruCache.java,49e85a1fd2ac13945be30a161286a50c0fa7485b,2014-03-14 13:51:21,2015-03-14 19:16:01,381,404,TRUE,"throw new IOException(""failed to delete "" + file);"
5778892f7b54e1738a706e039c840cb5fbe24ae8,okhttp/src/main/java/com/squareup/okhttp/internal/DiskLruCache.java,okhttp/src/main/java/com/squareup/okhttp/internal/DiskLruCache.java,49e85a1fd2ac13945be30a161286a50c0fa7485b,2014-03-14 13:51:21,2015-03-14 19:16:01,584,604,TRUE,deleteIfExists(file);
e2599be9e073f1be8e929597c358e2664ab0c9a9,okhttp/src/main/java/com/squareup/okhttp/internal/http/ResponseCacheAdapter.java,okhttp-android-support/src/main/java/com/squareup/okhttp/internal/huc/CacheAdapter.java,b7baf23d86305762ea4e42adc4054c0840eca5ca,2014-03-19 17:36:08,2015-04-30 15:00:28,53,51,TRUE,"return JavaApiConverter.createOkResponse(request, javaResponse);"
e2599be9e073f1be8e929597c358e2664ab0c9a9,okhttp/src/main/java/com/squareup/okhttp/internal/http/ResponseCacheAdapter.java,okhttp-android-support/src/main/java/com/squareup/okhttp/internal/huc/CacheAdapter.java,b7baf23d86305762ea4e42adc4054c0840eca5ca,2014-03-19 17:36:08,2015-04-30 15:00:28,59,56,TRUE,HttpURLConnection connection = JavaApiConverter.createJavaUrlConnection(response);
e2599be9e073f1be8e929597c358e2664ab0c9a9,okhttp/src/main/java/com/squareup/okhttp/internal/http/ResponseCacheAdapter.java,okhttp-android-support/src/main/java/com/squareup/okhttp/internal/huc/CacheAdapter.java,e2b324d631197832c104ea111c9a08cd59f1c63e,2014-03-19 17:36:08,2015-04-30 16:19:58,53,51,TRUE,"return JavaApiConverter.createOkResponse(request, javaResponse);"
e2599be9e073f1be8e929597c358e2664ab0c9a9,okhttp/src/main/java/com/squareup/okhttp/internal/http/ResponseCacheAdapter.java,okhttp-android-support/src/main/java/com/squareup/okhttp/internal/huc/CacheAdapter.java,e2b324d631197832c104ea111c9a08cd59f1c63e,2014-03-19 17:36:08,2015-04-30 16:19:58,59,56,TRUE,HttpURLConnection connection = JavaApiConverter.createJavaUrlConnection(response);
e2599be9e073f1be8e929597c358e2664ab0c9a9,okhttp/src/main/java/com/squareup/okhttp/internal/http/JavaApiConverter.java,okhttp-android-support/src/main/java/com/squareup/okhttp/internal/huc/JavaApiConverter.java,1abba290f5e3e7719ad2dfead2eb45d507ed492c,2014-03-19 17:36:08,2015-04-16 23:53:13,168,169,TRUE,".method(requestMethod, null);"
e2599be9e073f1be8e929597c358e2664ab0c9a9,okhttp/src/main/java/com/squareup/okhttp/internal/http/JavaApiConverter.java,okhttp-android-support/src/main/java/com/squareup/okhttp/internal/huc/JavaApiConverter.java,b7baf23d86305762ea4e42adc4054c0840eca5ca,2014-03-19 17:36:08,2015-04-30 15:00:28,60,65,TRUE,"public static Response createOkResponse(URI uri, URLConnection urlConnection) throws IOException {"
e2599be9e073f1be8e929597c358e2664ab0c9a9,okhttp/src/main/java/com/squareup/okhttp/internal/http/JavaApiConverter.java,okhttp-android-support/src/main/java/com/squareup/okhttp/internal/huc/JavaApiConverter.java,b7baf23d86305762ea4e42adc4054c0840eca5ca,2014-03-19 17:36:08,2015-04-30 15:00:28,67,72,TRUE,"Map<String, List<String>> requestHeaders = null;"
e2599be9e073f1be8e929597c358e2664ab0c9a9,okhttp/src/main/java/com/squareup/okhttp/internal/http/JavaApiConverter.java,okhttp-android-support/src/main/java/com/squareup/okhttp/internal/huc/JavaApiConverter.java,b7baf23d86305762ea4e42adc4054c0840eca5ca,2014-03-19 17:36:08,2015-04-30 15:00:28,68,73,TRUE,"Request okRequest = createOkRequest(uri, httpUrlConnection.getRequestMethod(), requestHeaders);"
e2599be9e073f1be8e929597c358e2664ab0c9a9,okhttp/src/main/java/com/squareup/okhttp/internal/http/JavaApiConverter.java,okhttp-android-support/src/main/java/com/squareup/okhttp/internal/huc/JavaApiConverter.java,b7baf23d86305762ea4e42adc4054c0840eca5ca,2014-03-19 17:36:08,2015-04-30 15:00:28,112,116,TRUE,"static Response createOkResponse(Request request, CacheResponse javaResponse)"
e2599be9e073f1be8e929597c358e2664ab0c9a9,okhttp/src/main/java/com/squareup/okhttp/internal/http/JavaApiConverter.java,okhttp-android-support/src/main/java/com/squareup/okhttp/internal/huc/JavaApiConverter.java,b7baf23d86305762ea4e42adc4054c0840eca5ca,2014-03-19 17:36:08,2015-04-30 15:00:28,117,121,TRUE,okResponseBuilder.request(request);
e2599be9e073f1be8e929597c358e2664ab0c9a9,okhttp/src/main/java/com/squareup/okhttp/internal/http/JavaApiConverter.java,okhttp-android-support/src/main/java/com/squareup/okhttp/internal/huc/JavaApiConverter.java,b7baf23d86305762ea4e42adc4054c0840eca5ca,2014-03-19 17:36:08,2015-04-30 15:00:28,253,278,TRUE,static HttpURLConnection createJavaUrlConnection(Response okResponse) {
